order_name,family_name,scientific_name,datetime,individuals
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/11/1998,36
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/13/1998,33
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/18/1998,74
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/20/1998,29
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/23/1998,20
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/27/1998,31
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/31/1998,44
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/10/1998,7
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/17/1998,6
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/20/1998,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/24/1998,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/8/1998,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/27/1999,4
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/4/1999,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/6/1999,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/8/1999,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/11/1999,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/19/1999,13
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/21/1999,19
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/22/1999,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/3/1999,26
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/5/1999,24
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/8/1999,40
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/10/1999,77
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/15/1999,33
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/18/1999,49
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/22/1999,65
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/26/1999,32
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/29/1999,36
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/31/1999,19
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/2/1999,13
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/5/1999,7
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/7/1999,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/9/1999,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/21/1999,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/8/2000,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/12/2000,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/21/2000,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/27/2000,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/2/2000,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/6/2000,6
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/11/2000,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/18/2000,8
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/20/2000,6
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/24/2000,38
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/27/2000,38
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/1/2000,31
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/3/2000,44
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/13/2000,230
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/20/2000,161
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/24/2000,97
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/28/2000,46
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/31/2000,33
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/26/2000,85
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/5/2000,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/19/2001,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/24/2001,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/27/2001,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/3/2001,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/8/2001,6
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/12/2001,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/16/2001,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/19/2001,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/23/2001,11
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/25/2001,8
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/29/2001,7
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/2/2001,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/6/2001,12
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/9/2001,8
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/13/2001,70
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/16/2001,124
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/26/2001,139
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/2/2001,28
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/18/2001,17
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/25/2001,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/27/2001,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/16/2001,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/16/2002,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/18/2002,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/27/2002,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/3/2002,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/7/2002,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/11/2002,8
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/15/2002,8
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/17/2002,12
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/28/2002,63
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/31/2002,18
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/4/2002,29
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/7/2002,10
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/11/2002,12
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/14/2002,29
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/19/2002,42
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/22/2002,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/26/2002,4
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/29/2002,9
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/4/2002,11
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/24/2002,4
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/1/2002,4
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/14/2002,4
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/10/2003,4
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/14/2003,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/20/2003,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/24/2003,11
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/31/2003,17
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/8/2003,30
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/14/2003,4
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/18/2003,6
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/28/2003,25
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/15/2003,16
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/30/2003,8
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/16/2003,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/31/2003,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/23/2004,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/4/2004,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/14/2004,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/18/2004,11
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/21/2004,12
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/25/2004,41
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/27/2004,21
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/29/2004,21
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/1/2004,55
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/3/2004,53
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/5/2004,11
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/8/2004,24
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/10/2004,20
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/12/2004,8
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/15/2004,17
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/17/2004,27
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/22/2004,10
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/26/2004,16
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/29/2004,13
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/1/2004,4
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/5/2004,9
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/16/2004,10
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/4/2004,8
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/17/2005,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/21/2005,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/30/2005,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/6/2005,6
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/7/2005,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/10/2005,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/14/2005,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/19/2005,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/21/2005,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/26/2005,4
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/29/2005,9
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/2/2005,19
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/5/2005,29
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/14/2005,166
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/16/2005,76
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/18/2005,36
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/22/2005,46
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/25/2005,51
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/29/2005,54
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/1/2005,12
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/4/2005,32
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/6/2005,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/8/2005,22
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/15/2005,15
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/18/2005,11
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/21/2005,8
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/25/2005,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/2/2005,9
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/9/2005,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/30/2005,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/20/2006,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/2/2006,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/6/2006,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/9/2006,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/20/2006,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/27/2006,27
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/3/2006,29
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/6/2006,12
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/10/2006,27
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/16/2006,19
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/24/2006,138
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/31/2006,42
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/6/2006,20
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/13/2006,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/21/2006,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/2/2006,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,5/30/2007,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/6/2007,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/10/2007,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/12/2007,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/17/2007,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/21/2007,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/25/2007,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/8/2007,9
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/18/2007,64
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/25/2007,24
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/31/2007,31
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/2/2007,27
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/8/2007,61
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/13/2007,102
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/19/2007,24
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/23/2007,37
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/30/2007,31
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/5/2007,32
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/12/2007,36
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/20/2007,33
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/25/2007,10
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/7/2007,14
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/17/2007,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/8/2008,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/10/2008,3
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/23/2008,41
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/28/2008,41
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/3/2008,48
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/7/2008,23
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/14/2008,66
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/18/2008,61
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/21/2008,20
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/24/2008,34
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/28/2008,46
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/4/2008,33
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/10/2008,20
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/24/2008,9
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/8/2008,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,10/21/2008,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,5/14/2009,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/18/2009,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,6/29/2009,2
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/2/2009,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/10/2009,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/20/2009,4
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,7/27/2009,1
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/2/2009,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/6/2009,20
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/9/2009,5
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/16/2009,69
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/20/2009,51
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/25/2009,95
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/27/2009,42
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,8/31/2009,44
LEPIDOPTERA,NOCTUIDAE,Noctua pronuba L.,9/2/2009,1
LEPIDOPTERA,NOCTUIDAE,Nonagria typhae Thbg.,8/24/2000,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/28/1992,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/2/1992,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/20/1992,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/30/1993,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/4/1993,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/17/1994,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/25/1995,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/13/1995,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/17/1995,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/30/1996,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/17/1996,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/29/1996,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/1/1996,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/8/1996,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/30/1997,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/3/1997,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/10/1997,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/13/1997,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/23/1997,3
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/1/1998,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/18/1998,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/21/1998,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/29/1998,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/19/1998,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/13/1999,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/27/1999,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/6/1999,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/8/1999,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/11/1999,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/19/1999,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/8/1999,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/8/2000,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/12/2000,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/21/2000,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/6/2000,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/11/2000,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/18/2000,4
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/1/2000,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/24/2001,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/1/2001,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/8/2001,8
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/12/2001,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/16/2001,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/23/2001,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/25/2001,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/9/2001,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,9/2/2001,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,5/28/2002,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/10/2002,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/27/2002,3
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/3/2002,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/7/2002,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/14/2002,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/19/2002,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/1/2003,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/9/2003,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/22/2003,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/10/2003,13
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/20/2003,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/24/2003,3
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/8/2003,3
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/14/2003,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/28/2003,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,5/17/2004,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/7/2004,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/10/2004,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/23/2004,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/30/2004,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/4/2004,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/14/2004,3
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/18/2004,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/29/2004,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/8/2004,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/12/2004,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/14/2005,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/21/2005,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/26/2005,3
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/6/2005,3
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/7/2005,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/14/2005,3
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/17/2005,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/19/2005,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/21/2005,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/26/2005,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/8/2006,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/11/2006,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/20/2006,11
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/25/2006,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/28/2006,6
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/6/2006,4
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/9/2006,5
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/13/2006,6
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/20/2006,7
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/27/2006,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/10/2006,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/10/2007,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,6/12/2007,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/10/2008,2
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/23/2008,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,8/14/2008,1
LEPIDOPTERA,NOCTUIDAE,Ochropleura plecta L.,7/2/2009,1
